,QA,Original,Predicted
1589,who acted in [Invisible Target],starred_actors,starred_actors
1590,the movie [The Bitter Tea of General Yen] starred who,starred_actors,starred_actors
1591,who acted in [Donovan's Reef],starred_actors,starred_actors
1592,who acted in the movie [The Whole Nine Yards],starred_actors,starred_actors
1593,who acted in the movie [Blood Glacier],starred_actors,starred_actors
1594,who stars in [Faces in the Crowd],starred_actors,starred_actors
1595,the movie [Teenage Mutant Ninja Turtles] starred who,starred_actors,starred_actors
1596,the movie [Pocketful of Miracles] starred who,starred_actors,starred_actors
1597,the movie [Killing Lincoln] starred who,starred_actors,starred_actors
1598,who acted in [Hollywood Party],starred_actors,starred_actors
1599,who starred in [Exam],starred_actors,starred_actors
1600,who acted in [Angel Baby],starred_actors,starred_actors
1601,who stars in [Antonio das Mortes],starred_actors,starred_actors
1602,who acted in [Sommersby],starred_actors,starred_actors
1603,who starred in [Mr. Pip],starred_actors,starred_actors
1604,who acted in [The Man Who Captured Eichmann],starred_actors,starred_actors
1605,the movie [Full Eclipse] starred who,starred_actors,starred_actors
1606,"the film [Ciao, Professore!] starred which actors",starred_actors,starred_actors
1607,who starred in [No],starred_actors,starred_actors
1608,who acted in the movie [Corruption],starred_actors,starred_actors
1609,who starred in [The Caine Mutiny],starred_actors,starred_actors
1610,the movie [A Simple Plan] starred who,starred_actors,starred_actors
1611,the movie [Stash House] starred who,starred_actors,starred_actors
1612,who acted in [Kal Ho Naa Ho],starred_actors,starred_actors
1613,who acted in the movie [Old Dogs],starred_actors,starred_actors
1614,who stars in [Karthik Calling Karthik],starred_actors,starred_actors
1615,who starred in [Barbarian Queen],starred_actors,starred_actors
1616,who acted in the movie [Gleaming the Cube],starred_actors,starred_actors
1617,who starred in [Delivery Man],starred_actors,starred_actors
1618,who acted in [The Butterfly Effect 2],starred_actors,starred_actors
1619,who stars in [The Escapist],starred_actors,starred_actors
1620,the film [License to Wed] starred which actors,starred_actors,starred_actors
1621,who are the actors in [Rancho Deluxe],starred_actors,starred_actors
1622,who starred in [One Body Too Many],starred_actors,starred_actors
1623,who acted in [The American],starred_actors,starred_actors
1624,who starred in [Libertarias],starred_actors,starred_actors
1625,the movie [Antz] starred who,starred_actors,starred_actors
1626,the film [Elf] starred which actors,starred_actors,starred_actors
1627,who stars in [Cherrybomb],starred_actors,starred_actors
1628,who acted in the movie [Soylent Green],starred_actors,starred_actors
1629,the film [The Life and Death of Colonel Blimp] starred which actors,starred_actors,starred_actors
1630,who are the actors in [Reasonable Doubt],starred_actors,starred_actors
1631,the movie [Miss Violence] starred who,starred_actors,starred_actors
1632,who stars in [Major Barbara],starred_actors,starred_actors
1633,who are the actors in [Lady Jane],starred_actors,starred_actors
1634,who acted in [Caddyshack II],starred_actors,starred_actors
1635,who starred in [A Bucket of Blood],starred_actors,starred_actors
1636,the film [Drug War] starred which actors,starred_actors,starred_actors
1637,the movie [Lola] starred who,starred_actors,starred_actors
1638,the movie [The Virginian] starred who,starred_actors,starred_actors
1639,who stars in [Light Sleeper],starred_actors,starred_actors
1640,who starred in [Million Dollar Mermaid],starred_actors,starred_actors
1641,who stars in [Gross Anatomy],starred_actors,starred_actors
1642,who acted in [Punching the Clown],starred_actors,starred_actors
1643,who acted in the movie [The Stars Look Down],starred_actors,starred_actors
1644,the movie [The Love Guru] starred who,starred_actors,starred_actors
1645,the film [Eye in the Sky] starred which actors,starred_actors,starred_actors
1646,the film [Female Vampire] starred which actors,starred_actors,starred_actors
1647,who are the actors in [Cool It],starred_actors,starred_actors
1648,who acted in the movie [Holiday Inn],starred_actors,starred_actors
1649,who stars in [Born to Raise Hell],starred_actors,starred_actors
1650,who are the actors in [Step Up],starred_actors,starred_actors
1651,who acted in [Jindabyne],starred_actors,starred_actors
1652,the movie [Total Recall] starred who,starred_actors,starred_actors
1653,who acted in [These Girls],starred_actors,starred_actors
1654,who acted in the movie [A Little Stiff],starred_actors,starred_actors
1655,who stars in [Miss Julie],starred_actors,starred_actors
1656,who acted in [Joe the King],starred_actors,starred_actors
1657,who stars in [World Trade Center],starred_actors,starred_actors
1658,who are the actors in [Beautiful Ohio],starred_actors,starred_actors
1659,who stars in [Amazing Grace and Chuck],starred_actors,starred_actors
1660,who starred in [Lady in White],starred_actors,starred_actors
1661,who acted in [Wyoming Renegades],starred_actors,starred_actors
1662,who stars in [Boys and Girls],starred_actors,starred_actors
1663,who stars in [The Bride with White Hair],starred_actors,starred_actors
1664,who acted in [Ace of Hearts],starred_actors,starred_actors
1665,the movie [The Patriot] starred who,starred_actors,starred_actors
1666,who starred in [Memphis Belle],starred_actors,starred_actors
1667,the movie [Skin Deep] starred who,starred_actors,starred_actors
1668,who starred in [Mister Johnson],starred_actors,starred_actors
1669,who acted in [Music of the Heart],starred_actors,starred_actors
1670,who are the actors in [Boogeyman],starred_actors,starred_actors
1671,who acted in the movie [Outrage],starred_actors,starred_actors
1672,who are the actors in [Errors of the Human Body],starred_actors,starred_actors
1673,the film [Phaedra] starred which actors,starred_actors,starred_actors
1674,who acted in [The Beast with Five Fingers],starred_actors,starred_actors
1675,who acted in the movie [Grace of Monaco],starred_actors,starred_actors
1676,who acted in the movie [Molière],starred_actors,starred_actors
1677,who starred in [Gun Shy],starred_actors,starred_actors
1678,who acted in the movie [Cinderella Liberty],starred_actors,starred_actors
1679,who are the actors in [Earthlings],starred_actors,starred_actors
1680,who acted in [Darkest Night],starred_actors,starred_actors
1681,who stars in [The Keys of the Kingdom],starred_actors,starred_actors
1682,who starred in [Hang 'Em High],starred_actors,starred_actors
1683,who acted in [The Brothers Karamazov],starred_actors,starred_actors
1684,who are the actors in [Men at Work],starred_actors,starred_actors
1685,the film [Charlie St. Cloud] starred which actors,starred_actors,starred_actors
1686,who starred in [Once Upon a Time in China],starred_actors,starred_actors
1687,the movie [Touchback] starred who,starred_actors,starred_actors
1688,the film [Forever Amber] starred which actors,starred_actors,starred_actors
1689,"the film [Atlantis, the Lost Continent] starred which actors",starred_actors,starred_actors
1690,who are the actors in [The Band Wagon],starred_actors,starred_actors
1691,who are the actors in [The Kid Stays in the Picture],starred_actors,starred_actors
1692,who stars in [For Love or Money],starred_actors,starred_actors
1693,who acted in the movie [The Sailor Who Fell from Grace with the Sea],starred_actors,starred_actors
1694,the film [The Smurfs] starred which actors,starred_actors,starred_actors
1695,who starred in [Two Lovers],starred_actors,starred_actors
1696,who are the actors in [Them!],starred_actors,starred_actors
1697,who acted in the movie [Bartok the Magnificent],starred_actors,starred_actors
1698,who starred in [The Big Cube],starred_actors,starred_actors
1699,the movie [It's Always Fair Weather] starred who,starred_actors,starred_actors
1700,the film [Dressed to Kill] starred which actors,starred_actors,starred_actors
1701,who are the actors in [The Frozen Ghost],starred_actors,starred_actors
1702,who starred in [Coma],starred_actors,starred_actors
1703,who are the actors in [Bitter Rice],starred_actors,starred_actors
1704,who acted in the movie [Alexander Nevsky],starred_actors,starred_actors
1705,the movie [Blindman] starred who,starred_actors,starred_actors
1706,the movie [Frailty] starred who,starred_actors,starred_actors
1707,who acted in [Children of the Revolution],starred_actors,starred_actors
1708,who acted in the movie [Days of Glory],starred_actors,starred_actors
1709,who stars in [Remember the Day],starred_actors,starred_actors
1710,the film [Dark Command] starred which actors,starred_actors,starred_actors
1711,the film [Mrs. Brown's Boys D'Movie] starred which actors,starred_actors,starred_actors
1712,the movie [Bad Day on the Block] starred who,starred_actors,starred_actors
1713,who starred in [The Pillow Book],starred_actors,starred_actors
1714,who stars in [Village of the Damned],starred_actors,starred_actors
1715,the movie [The Seventh Victim] starred who,starred_actors,starred_actors
1716,who are the actors in [The Hunchback],starred_actors,starred_actors
1717,who acted in the movie [Green Ice],starred_actors,starred_actors
1718,the movie [Elephant Boy] starred who,starred_actors,starred_actors
1719,who acted in [Boogie Woogie],starred_actors,starred_actors
1720,who acted in the movie [Seven Chances],starred_actors,starred_actors
1721,the film [The Grass Harp] starred which actors,starred_actors,starred_actors
1722,who acted in the movie [The Fog],starred_actors,starred_actors
1723,the movie [The Gauntlet] starred who,starred_actors,starred_actors
1724,who stars in [Titus],starred_actors,starred_actors
1725,who are the actors in [Snitch],starred_actors,starred_actors
1726,who acted in [Humboldt County],starred_actors,starred_actors
1727,who stars in [Get Crazy],starred_actors,starred_actors
1728,who acted in the movie [Grumpier Old Men],starred_actors,starred_actors
1729,who acted in the movie [Liliom],starred_actors,starred_actors
1730,the movie [King Solomon's Mines] starred who,starred_actors,starred_actors
1731,who acted in the movie [Fred Claus],starred_actors,starred_actors
1732,who acted in the movie [Izo],starred_actors,starred_actors
1733,the movie [The Flame of New Orleans] starred who,starred_actors,starred_actors
1734,the film [The Wonderful Ice Cream Suit] starred which actors,starred_actors,starred_actors
1735,the film [Charlie Chan in Reno] starred which actors,starred_actors,starred_actors
1736,the movie [The Young Master] starred who,starred_actors,starred_actors
1737,who are the actors in [The Badge],starred_actors,starred_actors
1738,who acted in the movie [Videodrome],starred_actors,starred_actors
1739,who are the actors in [We Need to Talk About Kevin],starred_actors,starred_actors
1740,the movie [10] starred who,starred_actors,starred_actors
1741,the movie [The Third Wave] starred who,starred_actors,starred_actors
1742,who stars in [The Bells of St. Mary's],starred_actors,starred_actors
1743,who stars in [Unfaithfully Yours],starred_actors,starred_actors
1744,who stars in [The Garage],starred_actors,starred_actors
1745,who stars in [A Short Film About Killing],starred_actors,starred_actors
1746,who stars in [Nightmare Alley],starred_actors,starred_actors
1747,who stars in [Black on White],starred_actors,starred_actors
1748,who starred in [Quicksand],starred_actors,starred_actors
1749,who stars in [The Last Stand],starred_actors,starred_actors
1750,the film [Drive Hard] starred which actors,starred_actors,starred_actors
1751,who acted in the movie [Champion],starred_actors,starred_actors
1752,who starred in [The Words],starred_actors,starred_actors
1753,who starred in [The Great Locomotive Chase],starred_actors,starred_actors
1754,who acted in the movie [Swoon],starred_actors,starred_actors
1755,who are the actors in [And Then There Were None],starred_actors,starred_actors
1756,who stars in [Spirited Away],starred_actors,starred_actors
1757,the movie [Herbie Goes Bananas] starred who,starred_actors,starred_actors
1758,who starred in [The Raven],starred_actors,starred_actors
1759,the movie [Black Cadillac] starred who,starred_actors,starred_actors
1760,the movie [New York Minute] starred who,starred_actors,starred_actors
1761,the film [Seven Psychopaths] starred which actors,starred_actors,starred_actors
1762,who stars in [Diary of a Madman],starred_actors,starred_actors
1763,who acted in the movie [Feet First],starred_actors,starred_actors
1764,the film [The Walking Stick] starred which actors,starred_actors,starred_actors
1765,the movie [Alice Upside Down] starred who,starred_actors,starred_actors
1766,the film [A Royal Affair] starred which actors,starred_actors,starred_actors
1767,the movie [Muppet Treasure Island] starred who,starred_actors,starred_actors
1768,who acted in [Bluebeard],starred_actors,starred_actors
1769,who acted in [Desperate Journey],starred_actors,starred_actors
1770,who stars in [Muxmäuschenstill],starred_actors,starred_actors
1771,who are the actors in [The Chipmunk Adventure],starred_actors,starred_actors
1772,who acted in [The Beautician and the Beast],starred_actors,starred_actors
1773,the movie [Last Dance] starred who,starred_actors,starred_actors
1774,who starred in [Wild Geese II],starred_actors,starred_actors
1775,the film [Pet Sematary] starred which actors,starred_actors,starred_actors
1776,who are the actors in [Smokey and the Bandit II],starred_actors,starred_actors
1777,who acted in [Commandments],starred_actors,starred_actors
1778,who acted in [Year of the Dragon],starred_actors,starred_actors
1779,who are the actors in [Interrupted Melody],starred_actors,starred_actors
1780,who starred in [Days of Wine and Roses],starred_actors,starred_actors
1781,the movie [The Shopworn Angel] starred who,starred_actors,starred_actors
1782,who are the actors in [The Devil's Rejects],starred_actors,starred_actors
1783,who starred in [Teacher's Pet],starred_actors,starred_actors
1784,who starred in [The Dam Busters],starred_actors,starred_actors
1785,who acted in the movie [Wings],starred_actors,starred_actors
1786,who acted in [The World of Kanako],starred_actors,starred_actors
1787,who stars in [The Devil-Doll],starred_actors,starred_actors
1788,the film [Clockwatchers] starred which actors,starred_actors,starred_actors
1789,the film [Fallen] starred which actors,starred_actors,starred_actors
1790,who are the actors in [Stardust],starred_actors,starred_actors
1791,who acted in the movie [The Journey of Natty Gann],starred_actors,starred_actors
1792,who are the actors in [The In Crowd],starred_actors,starred_actors
1793,who acted in the movie [Machete Kills],starred_actors,starred_actors
1794,who starred in [Scar],starred_actors,starred_actors
1795,who acted in [Thunder Bay],starred_actors,starred_actors
1796,the movie [The Order] starred who,starred_actors,starred_actors
1797,who acted in [Donnie Brasco],starred_actors,starred_actors
1798,who are the actors in [Night of the Living Dead],starred_actors,starred_actors
1799,the film [Story of a Love Affair] starred which actors,starred_actors,starred_actors
1800,who acted in [Caught Inside],starred_actors,starred_actors
1801,who acted in the movie [The Twilight of the Golds],starred_actors,starred_actors
1802,who starred in [Edge of Tomorrow],starred_actors,starred_actors
1803,who acted in the movie [Prick Up Your Ears],starred_actors,starred_actors
1804,who acted in [Hysterical Blindness],starred_actors,starred_actors
1805,who starred in [Stuck],starred_actors,starred_actors
1806,who are the actors in [The Day the Earth Stood Still],starred_actors,starred_actors
1807,the movie [The Legend of Hercules] starred who,starred_actors,starred_actors
1808,who stars in [Divorce American Style],starred_actors,starred_actors
1809,who are the actors in [Max Payne],starred_actors,starred_actors
1810,who are the actors in [American Gigolo],starred_actors,starred_actors
1811,who acted in the movie [Wasabi],starred_actors,starred_actors
1812,who are the actors in [Monte Carlo],starred_actors,starred_actors
1813,the movie [Senna] starred who,starred_actors,starred_actors
1814,the film [The Pool] starred which actors,starred_actors,starred_actors
1815,who acted in the movie [The Color of Money],starred_actors,starred_actors
1816,who are the actors in [Raanjhanaa],starred_actors,starred_actors
1817,who acted in [The Monster That Challenged the World],starred_actors,starred_actors
1818,who starred in [The Visitor],starred_actors,starred_actors
1819,who acted in the movie [Killer Klowns from Outer Space],starred_actors,starred_actors
1820,who stars in [Sleep with Me],starred_actors,starred_actors
1821,who are the actors in [Duets],starred_actors,starred_actors
1822,the film [The Captive] starred which actors,starred_actors,starred_actors
1823,who starred in [A Woman Is a Woman],starred_actors,starred_actors
1824,who are the actors in [Tension],starred_actors,starred_actors
1825,who acted in [A Tale of Springtime],starred_actors,starred_actors
1826,who are the actors in [Zipper],starred_actors,starred_actors
1827,who acted in the movie [Squirm],starred_actors,starred_actors
1828,the film [Here Comes the Navy] starred which actors,starred_actors,starred_actors
1829,who are the actors in [Pollock],starred_actors,starred_actors
1830,who stars in [Doppelganger],starred_actors,starred_actors
1831,who stars in [Yonkers Joe],starred_actors,starred_actors
1832,the movie [The Thing] starred who,starred_actors,starred_actors
1833,who acted in the movie [The Beautiful Country],starred_actors,starred_actors
1834,the film [Another Thin Man] starred which actors,starred_actors,starred_actors
1835,who are the actors in [New Rose Hotel],starred_actors,starred_actors
1836,who acted in [The Hole],starred_actors,starred_actors
1837,who acted in the movie [The Boondock Saints],starred_actors,starred_actors
1838,the film [Final Analysis] starred which actors,starred_actors,starred_actors
1839,who acted in [Angel Eyes],starred_actors,starred_actors
1840,who starred in [Vertical Limit],starred_actors,starred_actors
1841,who acted in [Scenes from the Class Struggle in Beverly Hills],starred_actors,starred_actors
1842,who stars in [Fatherland],starred_actors,starred_actors
1843,the movie [Stuck on You] starred who,starred_actors,starred_actors
1844,who acted in [High Sierra],starred_actors,starred_actors
1845,who stars in [Please Give],starred_actors,starred_actors
1846,who are the actors in [In America],starred_actors,starred_actors
1847,who acted in the movie [Motorama],starred_actors,starred_actors
1848,who stars in [This Sporting Life],starred_actors,starred_actors
1849,who are the actors in [Apocalypse Now],starred_actors,starred_actors
1850,who are the actors in [48 Hrs.],starred_actors,starred_actors
1851,who acted in [House of Frankenstein],starred_actors,starred_actors
1852,who acted in the movie [Faster],starred_actors,starred_actors
1853,the movie [Sometimes in April] starred who,starred_actors,starred_actors
1854,the movie [That Evening Sun] starred who,starred_actors,starred_actors
1855,who stars in [The Green Hornet],starred_actors,starred_actors
1856,who acted in [Swing Kids],starred_actors,starred_actors
1857,who stars in [Redline],starred_actors,starred_actors
1858,the movie [Re-cycle] starred who,starred_actors,starred_actors
1859,who stars in [The Living Daylights],starred_actors,starred_actors
1860,who acted in [Monkeybone],starred_actors,starred_actors
1861,who acted in the movie [Apartment Zero],starred_actors,starred_actors
1862,who starred in [Unfaithful],starred_actors,starred_actors
1863,the film [1776] starred which actors,starred_actors,starred_actors
1864,who starred in [Son of Lassie],starred_actors,starred_actors
1865,who starred in [A Bug's Life],starred_actors,starred_actors
1866,the movie [Vampires] starred who,starred_actors,starred_actors
1867,the film [Design for Scandal] starred which actors,starred_actors,starred_actors
1868,who starred in [Omega Doom],starred_actors,starred_actors
1869,who acted in [A Woman's Tale],starred_actors,starred_actors
1870,who stars in [Standing in the Shadows of Motown],starred_actors,starred_actors
1871,who starred in [Be Kind Rewind],starred_actors,starred_actors
1872,who are the actors in [Cradle 2 the Grave],starred_actors,starred_actors
1873,the film [Innocence] starred which actors,starred_actors,starred_actors
1874,who are the actors in [Kings Row],starred_actors,starred_actors
1875,who acted in the movie [Bopha!],starred_actors,starred_actors
1876,the film [A Pure Formality] starred which actors,starred_actors,starred_actors
1877,who acted in [Crack-Up],starred_actors,starred_actors
1878,the film [Gang Related] starred which actors,starred_actors,starred_actors
1879,who acted in [Emma],starred_actors,starred_actors
1880,who are the actors in [I-See-You.Com],starred_actors,starred_actors
1881,the film [The Darkest Hour] starred which actors,starred_actors,starred_actors
1882,who acted in [Twin Falls Idaho],starred_actors,starred_actors
1883,the movie [Fiddler on the Roof] starred who,starred_actors,starred_actors
1884,who acted in [Down and Out in Beverly Hills],starred_actors,starred_actors
1885,who acted in [An Apology to Elephants],starred_actors,starred_actors
1886,who acted in the movie [Incendiary],starred_actors,starred_actors
1887,the film [The Answer Man] starred which actors,starred_actors,starred_actors
1888,who stars in [Closed Curtain],starred_actors,starred_actors
1889,the film [Fly Away] starred which actors,starred_actors,starred_actors
1890,who starred in [Control],starred_actors,starred_actors
1891,who stars in [Aloha Summer],starred_actors,starred_actors
1892,the movie [Miracle in Milan] starred who,starred_actors,starred_actors
1893,the movie [Airborne] starred who,starred_actors,starred_actors
1894,who acted in the movie [Class],starred_actors,starred_actors
1895,who acted in the movie [Heartless],starred_actors,starred_actors
1896,the film [Suing the Devil] starred which actors,starred_actors,starred_actors
1897,the movie [Bad Boy] starred who,starred_actors,starred_actors
1898,who acted in the movie [Two If by Sea],starred_actors,starred_actors
1899,the film [You Don't Know Jack] starred which actors,starred_actors,starred_actors
1900,who acted in [Defiance],starred_actors,starred_actors
1901,who are the actors in [Moon 44],starred_actors,starred_actors
1902,the movie [The Mark of Zorro] starred who,starred_actors,starred_actors
1903,the film [The King's Whore] starred which actors,starred_actors,starred_actors
1904,the movie [Fist of Legend] starred who,starred_actors,starred_actors
1905,who starred in [Mary],starred_actors,starred_actors
1906,who are the actors in [Notting Hill],starred_actors,starred_actors
1907,who are the actors in [Battleship],starred_actors,starred_actors
1908,who stars in [The Cowboy Way],starred_actors,starred_actors
1909,who are the actors in [The Immortal Story],starred_actors,starred_actors
1910,who acted in the movie [Lottery Ticket],starred_actors,starred_actors
1911,who acted in [Swimming Pool],starred_actors,starred_actors
1912,who are the actors in [Raising Arizona],starred_actors,starred_actors
1913,the film [Page Miss Glory] starred which actors,starred_actors,starred_actors
1914,who stars in [Vivacious Lady],starred_actors,starred_actors
1915,the movie [The Adventures of Huckleberry Finn] starred who,starred_actors,starred_actors
1916,who stars in [In Their Skin],starred_actors,starred_actors
1917,the movie [The Other Dream Team] starred who,starred_actors,starred_actors
1918,the film [The Sound of Fury] starred which actors,starred_actors,starred_actors
1919,who acted in the movie [Son of Batman],starred_actors,starred_actors
1920,who acted in [Under Fire],starred_actors,starred_actors
1921,who starred in [Start the Revolution Without Me],starred_actors,starred_actors
1922,who are the actors in [The Producers],starred_actors,starred_actors
1923,who are the actors in [Dark Matter],starred_actors,starred_actors
1924,who acted in [Open Season],starred_actors,starred_actors
1925,the film [22 Jump Street] starred which actors,starred_actors,starred_actors
1926,the film [Black Knight] starred which actors,starred_actors,starred_actors
1927,who are the actors in [Kawa],starred_actors,starred_actors
1928,who stars in [Ravenous],starred_actors,starred_actors
1929,the film [The East] starred which actors,starred_actors,starred_actors
1930,who acted in the movie [Airbag],starred_actors,starred_actors
1931,who are the actors in [The Girl on a Motorcycle],starred_actors,starred_actors
1932,who stars in [Sunday Bloody Sunday],starred_actors,starred_actors
1933,who starred in [Meet the Deedles],starred_actors,starred_actors
1934,who are the actors in [Dog Day],starred_actors,starred_actors
1935,who stars in [Kiss Me Goodbye],starred_actors,starred_actors
1936,the movie [This Filthy World] starred who,starred_actors,starred_actors
1937,who are the actors in [The Exorcist],starred_actors,starred_actors
1938,who are the actors in [Kuffs],starred_actors,starred_actors
1939,who acted in [Breakdown],starred_actors,starred_actors
1940,who acted in [Kikujiro],starred_actors,starred_actors
1941,who are the actors in [Love at Large],starred_actors,starred_actors
1942,who are the actors in [The Other Woman],starred_actors,starred_actors
1943,who acted in the movie [The Fury],starred_actors,starred_actors
1944,who are the actors in [July Rhapsody],starred_actors,starred_actors
1945,the movie [Only Old Men Are Going to Battle] starred who,starred_actors,starred_actors
1946,who acted in [On the Beach],starred_actors,starred_actors
1947,who acted in [Morvern Callar],starred_actors,starred_actors
1948,who acted in [The Olsen Gang on the Track],starred_actors,starred_actors
1949,who acted in [The Man Who Haunted Himself],starred_actors,starred_actors
1950,the movie [Safe House] starred who,starred_actors,starred_actors
1951,the film [The Water Horse] starred which actors,starred_actors,starred_actors
1952,who starred in [The Children's Hour],starred_actors,starred_actors
1953,the film [Riot on Sunset Strip] starred which actors,starred_actors,starred_actors
1954,who are the actors in [Saw II],starred_actors,starred_actors
1955,the film [Cimarron] starred which actors,starred_actors,starred_actors
1956,the film [Zero Tolerance] starred which actors,starred_actors,starred_actors
1957,who stars in [Gallowwalkers],starred_actors,starred_actors
1958,who acted in [Getting Away with Murder],starred_actors,starred_actors
1959,who acted in [The Other Side of Sunday],starred_actors,starred_actors
1960,who starred in [The Sweetest Thing],starred_actors,starred_actors
1961,who acted in the movie [Les Misérables],starred_actors,starred_actors
1962,who starred in [Desperate Measures],starred_actors,starred_actors
1963,who starred in [What Price Hollywood?],starred_actors,starred_actors
1964,who are the actors in [The Big Wedding],starred_actors,starred_actors
1965,who acted in [The Last Castle],starred_actors,starred_actors
1966,who acted in the movie [The Blues Brothers],starred_actors,starred_actors
1967,who are the actors in [Ninja],starred_actors,starred_actors
1968,who acted in [Sharknado],starred_actors,starred_actors
1969,who starred in [Identity],starred_actors,starred_actors
1970,who acted in the movie [Born to Win],starred_actors,starred_actors
1971,the film [Dark of the Sun] starred which actors,starred_actors,starred_actors
1972,who acted in [Frankie and Johnny],starred_actors,starred_actors
1973,who starred in [White of the Eye],starred_actors,starred_actors
1974,who starred in [John Q],starred_actors,starred_actors
1975,who acted in [The Devil's Own],starred_actors,starred_actors
1976,the film [Grease 2] starred which actors,starred_actors,starred_actors
1977,who acted in the movie [Miracle on 34th Street],starred_actors,starred_actors
1978,the movie [Wolf Children] starred who,starred_actors,starred_actors
1979,the film [The Face of Love] starred which actors,starred_actors,starred_actors
1980,the film [Orgazmo] starred which actors,starred_actors,starred_actors
1981,who starred in [Gridlock'd],starred_actors,starred_actors
1982,who acted in the movie [The Brink's Job],starred_actors,starred_actors
1983,who acted in the movie [Dhoom],starred_actors,starred_actors
1984,who are the actors in [100 Rifles],starred_actors,starred_actors
1985,who stars in [Audition],starred_actors,starred_actors
1986,the movie [Dirty Filthy Love] starred who,starred_actors,starred_actors
1987,who are the actors in [Turbulence],starred_actors,starred_actors
1988,who acted in [The Ape],starred_actors,starred_actors
1989,who acted in [Blink],starred_actors,starred_actors
1990,the film [Your Sister's Sister] starred which actors,starred_actors,starred_actors
1991,the film [Dabangg 2] starred which actors,starred_actors,starred_actors
1992,who acted in the movie [Seven Thieves],starred_actors,starred_actors
1993,who acted in the movie [The Far Horizons],starred_actors,starred_actors
1994,who are the actors in [The Pentagon Wars],starred_actors,starred_actors
1995,who acted in [Westward Ho],starred_actors,starred_actors
1996,the movie [Julie] starred who,starred_actors,starred_actors
1997,who are the actors in [The Fan],starred_actors,starred_actors
1998,who are the actors in [American Violet],starred_actors,starred_actors
1999,the film [A Woman of Affairs] starred which actors,starred_actors,starred_actors
